"Tanggal","Tn","Tx","Tavg","RH_avg","RR","ss","ff_x","ddd_x","ff_avg","ddd_car"
"24-03-2023","21.8","30.6","24.6","92","33.1","6.6","3","210","1","C "
"25-03-2023","21.9","31.4","25.5","87","100.5","4.2","2","160","1","C "
"26-03-2023","21.6","31","25.6","86","","3.9","2","210","1","SW"
"27-03-2023","22.8","34.8","27.4","82","0","4.2","3","210","1","SW"
"28-03-2023","22.2","32.8","26.6","84","18.8","7.8","3","290","1","W "
"29-03-2023","22","31.8","26.4","86","70.1","8.1","2","200","0","C "
"30-03-2023","22.9","29","24.3","91","0.2","","2","260","1","SE"
"31-03-2023","20.8","31.6","25.5","81","51.1","0","3","190","1","C "
"01-04-2023","21.8","30.4","24.8","90","7","9.2","5","190","2","SE"
"01-04-2023","21.8","30.4","24.8","90","7","9.2","5","190","2","SE"
"02-04-2023","22.4","30.9","26","85","25.2","3.9","4","230","1","SW"
"03-04-2023","22.8","30.4","26.3","84","7.5","5.4","1","140","1","C "
"04-04-2023","22.6","32","26.4","85","0","3.1","2","230","1","W "
"05-04-2023","23.2","29.6","25.5","90","7.8","6.6","1","260","0","C "
"06-04-2023","22.4","31.8","26.4","85","9.1","0.9","4","230","1","E "
"07-04-2023","22.4","32.1","26.3","85","0","5.3","6","200","2","SW"
"08-04-2023","22.6","32.8","26.7","83","0","8.6","2","200","1","W "
"09-04-2023","24.6","31.6","25.7","90","2.7","9","3","210","1","E "
"10-04-2023","20.8","31.2","24","92","46.6","3.2","2","230","1","E "
"11-04-2023","20.4","31.4","25.2","86","53.7","4.9","4","240","2","SW"
"12-04-2023","24.2","31.2","26.1","90","0","7.3","5","230","2","SW"
"13-04-2023","22.2","32.4","26.5","86","3","4.6","2","210","1","SW"
"14-04-2023","21.6","32.4","25.8","88","0","7.7","2","230","1","SW"
"15-04-2023","24","31.2","27.1","86","35.8","6.4","4","260","2","W "
"16-04-2023","23.8","30.8","24.8","94","0.1","6","2","200","1","E "
"17-04-2023","22.2","33.6","26.8","84","2.7","3.3","2","220","1","W "
"18-04-2023","22.8","32.1","25.8","90","","8.2","4","210","1","SW"
"19-04-2023","22.2","32.2","26.4","85","12.6","6.1","3","160","1","C "
"20-04-2023","","32.6","25.9","88","","7.7","3","220","1","C "
"21-04-2023","","32.3","26.3","90","9.7","5.4","7","320","2","S "
"22-04-2023","22","32.6","26.5","87","166.4","6.9","4","30","2","NW"
"23-04-2023","23.8","33.4","26.6","89","35.8","6.6","4","210","1","E "
"24-04-2023","23.2","35.2","27.8","84","27.6","6.1","3","290","1","W "
"25-04-2023","24","33.6","27.3","82","","9.1","3","30","1","E "
"26-04-2023","23","31.1","25.2","94","9.8","4.2","3","200","1","S "
"27-04-2023","23.5","33.3","26.8","87","4.9","4.5","4","230","2","S "
"28-04-2023","22.6","31.6","25.4","92","15.5","4.2","3","210","1","SW"
"29-04-2023","23.2","31.6","26.9","85","66.3","5.6","3","190","1","C "
"30-04-2023","24.2","30.6","26.4","94","0.1","7.5","2","260","1","C "
"01-05-2023","23.2","32.4","26.2","91","25.7","2.7","3","200","1","E "
"01-05-2023","23.2","32.4","26.2","91","25.7","2.7","3","200","1","E "
"02-05-2023","23.8","32","26.4","91","25.1","5.5","2","210","1","C "
"03-05-2023","24.2","32.2","27.5","86","1","4.5","3","230","1","C "
"04-05-2023","24.1","31.2","26.1","94","","4.4","3","180","1","C "
"05-05-2023","23.1","31","25.9","93","50.1","2.9","2","170","1","C "
"06-05-2023","23","29.6","24.6","96","21.3","4.5","6","220","2","SW"
