Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
28-03-2023,22.5,32,27.5,81,8888,2.4,3,320,2,NW
29-03-2023,23.2,30.9,27.2,85,2.6,8.3,3,250,1,W 
30-03-2023,23.8,30.4,27.4,86,0,3.7,3,330,1,NW
31-03-2023,23.7,31.1,27.4,83,1.6,1.2,6,10,2,E 
01-04-2023,24,31.2,27.1,86,26.2,8.5,4,250,2,W 
01-04-2023,24,31.2,27.1,86,26.2,8.5,4,250,2,W 
02-04-2023,22.9,28.2,24.2,93,83.7,8.5,3,240,2,SW
03-04-2023,22.8,31.1,26.9,86,4,0,3,240,1,C 
04-04-2023,23.6,29.3,25.3,94,3.2,2.4,3,150,2,W 
05-04-2023,22.4,31.7,26.5,84,128.2,1.1,3,290,1,E 
06-04-2023,23.2,31.4,27.6,82,0,1.2,3,240,1,SW
07-04-2023,23.6,31.2,27,86,8888,6.4,4,270,2,W 
08-04-2023,23.8,28.6,25.7,91,17.8,8.3,4,320,1,C 
09-04-2023,23.4,30.8,27.3,87,23,0,8,240,2,W 
10-04-2023,23.8,31.3,28.2,84,18.7,8.3,3,240,2,NE
11-04-2023,23.9,32.4,28.3,83,2.7,8.4,4,280,1,W 
12-04-2023,24.1,32.8,28.9,78,0,9,3,290,2,E 
13-04-2023,24.4,33.8,28.8,82,0,9.8,4,340,1,C 
14-04-2023,24.4,33,28.4,84,0,9.7,4,280,1,SE
15-04-2023,23.9,32.4,28.2,82,0,4.7,3,310,2,E 
16-04-2023,23.8,33.6,28.9,79,0,6.3,4,350,2,N 
17-04-2023,23.8,32.4,29.5,80,0,8.8,4,320,2,NW
18-04-2023,24,32.6,28.9,83,0,6.5,5,340,2,E 
19-04-2023,23.1,33.3,28.4,76,0,7.7,3,330,1,E 
20-04-2023,23.4,33.3,28.2,81,0,9.1,4,190,1,E 
21-04-2023,23.9,32,27.3,86,0,9,3,300,1,N 
22-04-2023,23.2,32.4,26.5,90,6.6,5.6,5,350,1,E 
23-04-2023,23.2,33.2,27.2,87,5.8,4,5,50,1,N 
24-04-2023,22.4,33.2,28.5,82,28.8,5.5,4,330,1,C 
25-04-2023,22.8,32.7,28.1,81,0,9.2,4,340,1,C 
26-04-2023,23.6,32.4,27.5,83,0,10.2,4,10,1,C 
27-04-2023,24.2,32.4,28.6,82,0,5.8,6,50,2,NE
28-04-2023,23.2,31.2,25.4,92,0.7,5.1,5,310,1,C 
29-04-2023,22.8,31.8,25.8,92,84.5,2.1,5,350,1,C 
30-04-2023,22.6,31.9,28,86,27.2,3.6,3,280,1,C 
01-05-2023,24.4,31.8,27.6,84,5.4,0,3,270,1,NE
01-05-2023,24.4,31.8,27.6,84,5.4,0,3,270,1,NE
02-05-2023,23.2,33.5,28,83,0,6,4,330,1,E 
03-05-2023,24,33.4,28.1,86,0,6.1,4,140,1,C 
04-05-2023,23.6,31.3,28.3,84,0,,4,300,1,C 
05-05-2023,24.6,33.3,28.7,82,0.1,4.1,4,340,1,E 
06-05-2023,24,33,29.3,80,0,2.9,5,150,2,E 
07-05-2023,24,33.9,29.5,78,5.8,8.7,5,340,2,E 
08-05-2023,24,31.2,28.2,83,8888,8,4,340,2,E 
09-05-2023,24.6,31.3,27.7,84,7.3,5,11,70,2,C 
10-05-2023,23.8,32.9,28.8,82,0.1,6.6,3,250,2,W 
11-05-2023,23.9,33.7,29.5,78,0,6.3,3,150,1,C 
12-05-2023,24.8,32,27.7,79,0,8.4,5,160,2,E 
13-05-2023,23.3,33.6,28,83,0,0.6,4,330,1,N 
14-05-2023,23.5,33.3,28.5,82,5,6.3,4,320,1,NW
15-05-2023,23.8,33.3,29.1,78,0,10.8,4,250,2,E 
16-05-2023,24,33.1,29.1,81,1.9,10.1,4,300,2,NW
17-05-2023,23.9,32.8,27.7,82,21.5,5,4,350,2,NE
18-05-2023,24.1,32.5,28,84,8888,8,3,320,2,E 
19-05-2023,24,33,27.7,80,8888,2.4,5,180,1,C 
20-05-2023,23,,,,0.3,4,6,60,2,E 
21-05-2023,22.8,32.7,27.5,84,18.4,4.9,4,90,2,N 
22-05-2023,23.3,33.9,29,79,9.5,6.6,3,190,2,E 
23-05-2023,23.3,33,27.1,83,0,9,4,150,2,E 
24-05-2023,23.7,34,28.7,80,8888,7.1,5,130,1,C 
