Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
31-03-2023,23.4,32.2,27.1,84,2,3.6,2,80,1,E 
01-04-2023,22.6,30.4,26.4,80,2.8,4.3,2,230,1,SW
02-04-2023,23.6,31,27.1,82,8888,2,3,122,1,C 
03-04-2023,23.3,33.2,26.1,82,0,1.3,3,50,1,C 
04-04-2023,23.2,32.6,25.6,89,0,6.6,2,270,1,C 
05-04-2023,22.4,32.6,26.2,86,39,5.3,2,250,1,W 
06-04-2023,24,32.8,27.4,82,9.2,6.8,2,300,1,S 
07-04-2023,24.6,33,27.1,86,,5.2,3,140,1,S 
08-04-2023,23.4,32.6,27,84,9.7,6.9,2,80,1,C 
09-04-2023,,32.6,26.6,86,,6.5,1,250,0,W 
10-04-2023,23.8,32,27.7,84,2,8.3,1,160,0,W 
11-04-2023,23,34.6,27.3,78,,5.2,2,150,1,W 
12-04-2023,24.3,34,27.7,77,0,9.3,2,240,1,W 
13-04-2023,24.8,33.6,27.5,80,0,8.9,3,270,1,W 
14-04-2023,25.6,34.2,29,72,0,5,3,260,2,W 
15-04-2023,24.4,33.7,27.3,84,,8.5,3,300,1,C 
16-04-2023,24.4,33.6,28.1,82,8888,6.9,3,240,1,W 
17-04-2023,23.4,33.6,27.9,82,0,10,3,100,1,C 
18-04-2023,23.8,34.8,28.6,79,0,8.9,2,200,1,S 
19-04-2023,24,34.4,28.3,80,0,8.4,2,150,1,SE
20-04-2023,24.2,34.2,27.8,82,0,9,4,220,1,C 
21-04-2023,24.4,34.6,28.6,80,,8.3,2,72,1,SE
22-04-2023,24.8,33.2,27.9,83,0,7.6,3,100,1,E 
23-04-2023,24,32.6,25.9,90,0,6.1,4,70,1,W 
24-04-2023,23.4,34.2,27.5,84,8888,4,3,110,1,SE
25-04-2023,24,33.4,28.2,82,1,8.4,3,90,2,E 
26-04-2023,24.1,34.4,28.6,78,0,8.9,2,103,1,SE
27-04-2023,24.2,33.8,28.1,80,0,6.1,4,98,1,E 
28-04-2023,23.6,34,28.4,78,0,7.4,3,102,1,C 
29-04-2023,24,32.7,27.3,86,11.5,8.4,3,85,1,C 
30-04-2023,23.8,34,28.1,85,72.7,4.7,1,320,0,C 
01-05-2023,23.6,32,27.2,88,52.2,7.3,3,280,1,C 
02-05-2023,24.4,33.5,28.6,83,0,5.4,2,50,1,C 
03-05-2023,25.6,34.9,28.9,83,,7.6,2,170,1,E 
04-05-2023,25,33.8,28,84,3,7.6,2,210,1,C 
05-05-2023,24.8,34,28.9,81,0,5.4,3,185,1,S 
06-05-2023,24.8,33.2,28.5,78,0,8.5,3,180,1,C 
07-05-2023,24.8,33.6,28.6,82,0,5.3,2,220,0,C 
08-05-2023,25,34.6,29.2,74,8888,3.6,2,300,1,S 
09-05-2023,25,32,27.8,87,1,4.1,2,110,0,C 
10-05-2023,24.8,33.2,28.5,82,,2.1,3,100,1,E 
11-05-2023,,34,28.2,86,8888,7.4,4,110,1,SE
12-05-2023,25,32.2,29.8,79,19,6.2,3,140,2,SE
13-05-2023,23,35,28.3,86,,4.6,2,180,1,E 
14-05-2023,23.2,34,27.7,80,74,8.8,2,140,1,S 
15-05-2023,23.8,33.9,27.5,81,,8.7,3,90,1,S 
16-05-2023,23.8,33.8,28.1,78,0,9.2,2,180,1,SE
17-05-2023,23.8,34.1,27.4,82,0,9.6,3,140,1,SE
18-05-2023,25.2,30.6,27.6,85,0,7.7,2,90,1,C 
19-05-2023,24.8,31.9,27.9,82,3,0,2,160,0,C 
20-05-2023,23.4,32.8,29.9,74,31,2.4,3,140,1,SE
21-05-2023,24.4,33.4,29.8,76,,10,2,100,1,SE
22-05-2023,24,33.6,29.8,74,,6.3,3,140,1,C 
23-05-2023,22.8,34.6,30.9,67,0,6.3,1,100,0,C 
24-05-2023,24,33.2,30,69,,9.2,3,180,1,S 
25-05-2023,23.2,34.2,27.9,78,8888,7.3,2,150,1,SE
26-05-2023,23.8,34,29.7,75,0,7.4,3,140,1,SE
27-05-2023,24.6,33.2,28.2,82,0,6.6,2,260,1,SE
28-05-2023,23,32.8,26.1,89,29.2,4.7,2,140,1,C 
29-05-2023,23.4,33.4,30.1,75,7,5.9,2,210,1,C 
30-05-2023,23.6,33.2,30.3,72,0,8.8,1,280,1,S 
31-05-2023,23.6,33.6,27.7,80,,8.1,3,170,1,S 
01-06-2023,23,33.6,30,73,0,10.2,2,110,1,SE
02-06-2023,23.8,33.4,30.5,72,0,8.3,3,150,1,SE
03-06-2023,24.2,33.8,30.6,71,0,8,2,95,1,SE
04-06-2023,25,34.6,29,78,0,4.9,2,110,1,S 
05-06-2023,23.4,33.6,27.6,80,0,8.4,3,160,1,S 
06-06-2023,23,30.6,28.5,78,0,7.8,2,170,1,S 
07-06-2023,23.4,30.7,27.9,83,0,0,2,130,1,C 
08-06-2023,24.6,30,26.8,89,6.9,1,3,140,1,E 
09-06-2023,25,33.6,30.3,70,0,1.1,3,75,2,SE
10-06-2023,23,32.6,26.8,84,0,6.6,4,130,1,SE
11-06-2023,23,33.2,27.7,78,0,4.8,3,105,2,SE
12-06-2023,23,32.4,27.6,82,0,5.9,3,140,1,SE
13-06-2023,24,31,25.8,93,0,3.9,3,260,0,C 
14-06-2023,24.2,32.6,27.1,86,15.5,1.3,2,140,0,C 
15-06-2023,23.8,32,26.2,87,2,2.8,3,160,1,S 
16-06-2023,24,30,24.7,91,4.4,4.7,4,80,1,C 
17-06-2023,22,32.4,27.1,80,8.5,1,2,100,1,E 
18-06-2023,23.2,33.4,27.2,83,,0.3,2,230,1,E 
19-06-2023,25.2,31.6,26.9,90,2.5,5.3,2,300,1,C 
20-06-2023,23.2,32.6,28.3,82,32.8,0.7,1,140,0,C 
21-06-2023,24.2,32,27.5,83,0,1.9,3,170,1,SE
22-06-2023,23.2,31.8,28.2,84,0,3.1,2,80,1,S 
23-06-2023,24.4,31.8,27.8,83,1.5,4.1,1,200,0,C 
24-06-2023,23.2,32.7,29.7,75,2,3.8,2,160,1,S 
25-06-2023,23.4,33,27.5,84,0,4.9,2,170,1,S 
26-06-2023,23,33,27.1,81,,4.5,3,140,1,S 
27-06-2023,23,31.8,27.7,79,,6.5,3,160,1,S 
28-06-2023,24,32.6,27.5,80,0,1.7,2,140,1,SE
29-06-2023,23.6,32,27.1,85,,6.3,1,200,1,S 
30-06-2023,23.6,33.2,27.9,82,0,5.6,1,280,1,S 
01-07-2023,23.8,33.2,27.4,82,0,5.9,2,155,1,SE
02-07-2023,24.6,32.6,28.1,77,0,5.6,3,155,1,SE
03-07-2023,23.6,33.2,27.4,80,0,2.2,3,190,2,S 
04-07-2023,23.4,33.5,27.1,80,0,5.5,3,150,1,SE
05-07-2023,24.8,30.4,27.4,84,,6.5,2,180,1,S 
06-07-2023,24,32.8,27.3,85,,1.9,3,110,1,SW
07-07-2023,23.6,31.6,26.8,86,0,3.5,1,270,0,C 
08-07-2023,24.4,31,27.2,84,10,1,2,140,1,S 
09-07-2023,23.6,,25.9,91,8888,3.5,1,130,1,S 
10-07-2023,21.8,28.4,24.4,94,46,4.2,3,140,1,C 
11-07-2023,22.1,31,25.6,89,33,2.3,1,250,0,C 
12-07-2023,23,32.6,27.2,86,2.5,3.8,2,120,1,C 
13-07-2023,23,32.7,26.9,84,0,7.2,2,90,0,C 
14-07-2023,23.2,32.2,27,82,,6.5,2,200,1,S 
15-07-2023,23.2,31.2,26.7,86,0,7.9,2,160,1,C 
16-07-2023,23.8,32.6,27.6,82,0,2.8,3,160,1,S 
17-07-2023,22.6,32.6,27,82,0,7,2,150,1,SE
18-07-2023,23.4,32.8,27.2,79,0,8.5,3,110,2,SE
19-07-2023,22.2,32.4,26.4,80,0,8.9,2,160,1,S 
20-07-2023,22.3,32.4,26.6,76,0,6.8,2,90,1,E 
21-07-2023,24,32.4,27.7,74,0,5.6,3,170,1,C 
22-07-2023,22.9,33.4,27.6,77,0,5.2,3,160,1,E 
23-07-2023,24,32.9,27.4,80,1,7.1,3,90,1,SE
24-07-2023,24,30,26,87,,4.6,2,290,1,NW
25-07-2023,22.2,32.6,26.5,83,0,3.6,2,160,1,C 
26-07-2023,23,33,26.9,78,,5.6,1,170,0,S 
27-07-2023,23.6,33.6,27.7,76,,4.5,2,180,1,S 
28-07-2023,23,32.4,27.2,78,,6,3,130,1,SE
29-07-2023,24.2,30.6,26.4,85,0,4.5,2,120,1,SE
30-07-2023,23.6,32,26.9,81,10,2.6,3,120,2,SE
31-07-2023,23.2,32.6,27,78,0,5.5,3,100,2,SE
01-08-2023,22,32.5,26.5,82,,7.8,3,100,2,SE
02-08-2023,24.4,31,27.5,84,,8,3,170,1,C 
03-08-2023,23.8,29.6,26.1,88,0,2,2,140,1,C 
04-08-2023,23.4,33,27.4,83,6.6,0.6,2,110,1,S 
05-08-2023,23.2,33,27.7,77,0,5,2,120,1,E 
06-08-2023,22,33.2,26.8,81,0,9.9,2,150,1,S 
07-08-2023,22.4,33,27.1,80,0,7.7,3,100,1,SE
08-08-2023,23,32.7,27,81,1.2,7.3,2,130,1,SE
09-08-2023,23.4,33.7,27.8,78,,7,3,90,2,E 
10-08-2023,22.6,33.8,27.4,78,,10.2,3,100,1,SE
11-08-2023,22.4,34,27.3,74,0,8.5,2,130,1,S 
12-08-2023,22,33.6,26.9,76,0,9.6,2,130,1,S 
13-08-2023,21.6,32.2,26.2,79,0,8.5,2,150,1,SE
14-08-2023,21,33.4,26.2,77,0,1.4,3,130,1,SE
15-08-2023,21.4,33.8,27.2,80,0,7.6,3,140,2,SE
16-08-2023,22,33.7,26.8,78,0,8.4,2,140,1,S 
17-08-2023,21.6,33.9,26.2,78,,7.4,3,160,2,S 
18-08-2023,24,32.4,27,78,,7.8,3,180,1,S 
19-08-2023,22,33,26.5,78,0,5.8,2,160,1,S 
20-08-2023,22.6,32.8,26.7,82,,6.4,3,130,1,S 
21-08-2023,22.4,33.6,26.9,78,,4.5,3,130,1,SE
22-08-2023,22.2,33.2,27,76,0,7.3,3,160,1,SE
23-08-2023,22.6,33.8,27.4,76,0,7.2,3,110,2,E 
24-08-2023,23,31.8,26.4,84,0,8.7,2,110,1,SE
25-08-2023,23.2,33.9,27.6,79,,4.6,3,120,1,SE
26-08-2023,23.6,33.6,27.5,82,,8,2,110,1,SE
27-08-2023,22.8,34.2,27.4,77,0,6.6,3,150,1,SE
28-08-2023,21.6,33.4,26.7,78,0,9.6,3,130,2,S 
29-08-2023,21.2,34,26.5,77,0,7.3,2,150,1,SE
30-08-2023,21.3,34,26.8,73,0,6.5,4,80,2,E 
31-08-2023,22,34.6,27.2,71,0,10.5,3,120,2,S 
01-09-2023,21.2,34.7,27.1,71,0,7.6,3,160,1,C 
02-09-2023,21,34.4,26.9,71,,10.1,3,170,1,S 
03-09-2023,21.2,34.2,26.8,72,,9.4,21,160,3,S 
04-09-2023,20.8,33.4,26.4,72,0,9.9,3,100,2,SE
05-09-2023,21.2,33,26.1,74,,6.9,3,130,2,SE
06-09-2023,21.2,33.6,26.7,74,,7,3,140,2,SE
07-09-2023,21.2,33.4,27.4,78,,7.3,4,100,2,SE
08-09-2023,22.6,35.6,28.1,76,0,3.9,3,110,2,E 
09-09-2023,23.2,34.4,27.7,73,0,7.1,3,160,1,S 
10-09-2023,22,32.2,26.7,71,,7.3,3,210,2,SW
11-09-2023,22,34.8,27.8,68,0,8.1,3,150,2,S 
12-09-2023,22.6,35.4,28.1,68,0,9,5,110,3,E 
13-09-2023,22.6,35,28.3,71,,9.7,3,150,2,S 
14-09-2023,24.2,33.6,27.6,81,0,9,3,160,2,S 
15-09-2023,22,34.8,27.7,72,0,3.8,4,115,2,SE
16-09-2023,22.6,35,28,72,0,9.5,4,110,2,E 
17-09-2023,23.2,34.4,27.8,73,0,9.4,3,100,2,S 
18-09-2023,23.2,35,28.3,72,0,4.7,3,140,2,S 
19-09-2023,23.3,34.6,27.7,77,0,9.8,3,120,1,S 
20-09-2023,23.8,34.9,28.2,76,2,5.2,3,130,1,SE
21-09-2023,24.4,35.3,29.4,67,,6,3,160,2,S 
22-09-2023,23.4,35,28.5,63,0,8.2,4,270,2,SW
23-09-2023,21,35.8,27,68,0,10.7,3,155,2,S 
24-09-2023,21.5,34.8,28.2,68,0,8.2,3,140,2,S 
25-09-2023,23,35.2,28.7,67,0,6.8,3,170,2,S 
26-09-2023,22,35.8,28.3,70,0,10.6,3,160,2,S 
27-09-2023,21.8,36,28.4,61,0,7.5,4,150,2,SE
28-09-2023,21.4,35.8,27.8,60,,10.6,4,130,3,SE
29-09-2023,21.9,36,28.8,59,0,10.9,4,120,2,SE
30-09-2023,22.4,34.6,28.4,70,0,10.2,3,160,1,S 
01-10-2023,23,35.6,28.3,69,0,7.8,3,130,2,S 
02-10-2023,22.4,33.8,27.7,70,0,10.6,3,275,2,S 
03-10-2023,21.8,34.8,27.5,72,0,6.1,3,180,2,S 
04-10-2023,22.4,34.6,28,74,0,8.7,3,120,2,SE
05-10-2023,23.3,36,28.7,71,0,6,4,110,2,E 
06-10-2023,23,35.6,29.1,71,0,9.2,3,160,2,S 
07-10-2023,22.8,35.8,28.8,72,0,7.9,3,130,2,SE
08-10-2023,23.8,36.2,29,70,0,6.2,4,85,2,E 
09-10-2023,24,34,27.9,74,0,10,4,110,2,E 
10-10-2023,24.2,36,29.5,72,4,6.7,4,80,2,SE
11-10-2023,25.4,36.4,30,70,0,9.8,3,90,2,SE
12-10-2023,24,36.2,29.8,68,0,9.6,4,130,2,SE
13-10-2023,23.8,36.4,29.2,67,,9,4,110,2,SE
14-10-2023,23.4,37,28.7,72,0,8.3,4,100,2,SE
15-10-2023,24.4,36.2,29.7,68,,7.5,3,125,2,E 
16-10-2023,23.8,37.2,30,66,0,7.9,4,100,2,SE
17-10-2023,24,37.5,30.4,59,0,10.2,5,110,3,SE
18-10-2023,23,36.8,29.8,62,0,11,4,110,3,E 
19-10-2023,22.8,34.8,27.7,71,0,10.7,5,100,2,E 
20-10-2023,24.4,36.4,29.4,68,0,4,3,100,2,E 
21-10-2023,24.4,37,29.5,70,0,7.9,3,100,2,E 
22-10-2023,23.8,35.8,29.3,71,0,9.6,3,105,2,SE
23-10-2023,,,,,,,,,,
24-10-2023,23,36.2,29,70,0,9.1,3,160,1,S 
25-10-2023,23.7,36.2,28.8,73,0,9.1,3,150,2,S 
26-10-2023,23.8,36.7,29.8,72,0,6.3,3,160,2,S 
27-10-2023,23.2,35.6,28.9,72,8888,6.8,3,120,1,S 
28-10-2023,23.5,36.8,29.5,67,0,6.6,4,90,2,SE
29-10-2023,22.2,38.1,28.8,66,,10.1,5,120,3,SE
30-10-2023,23.2,36.6,32.6,54,,10.9,4,210,2,S 
31-10-2023,23.4,36.4,32.9,54,0,10.1,4,180,2,E 
01-11-2023,25.2,36,31.6,64,0,7.7,4,160,2,S 
02-11-2023,24.2,36.6,30.4,68,8888,6.6,3,120,1,C 
03-11-2023,24,35.6,31.9,61,0,4.3,3,180,1,S 
04-11-2023,24.6,36.2,31.7,63,0,7.4,4,150,1,SE
05-11-2023,24.5,31.4,28.6,79,21.2,7,4,100,1,E 
06-11-2023,24.8,33.6,29.5,75,,1.2,4,180,1,S 
07-11-2023,23.4,35,31.8,62,9.4,3.7,3,110,2,SE
08-11-2023,23.6,35.4,31.6,63,,8.7,2,130,1,S 
09-11-2023,24,35.4,32.1,60,0,8.4,3,140,1,S 
10-11-2023,23.4,35.6,31.8,61,0,7,3,160,2,S 
11-11-2023,24.8,32.2,30.3,70,0,9.2,3,140,1,C 
12-11-2023,24,34.4,29.3,74,0,0,3,160,1,C 
13-11-2023,24,34,29.2,76,10.5,4.7,2,100,1,E 
14-11-2023,24.4,33.6,28.2,81,1,5.1,5,110,1,S 
15-11-2023,24.2,34.6,31.1,67,5.7,4.5,4,160,2,S 
16-11-2023,24.2,36,31.8,62,0,7.9,3,150,2,S 
17-11-2023,24.4,36,31.8,62,0,8.8,3,120,1,SE
18-11-2023,25.6,36,32,63,,7.9,3,170,1,S 
19-11-2023,25.4,35.2,31.7,62,,6.9,4,185,2,S 
20-11-2023,23.2,35,31.5,60,0,5.1,3,160,2,S 
21-11-2023,24.2,36.2,32.3,60,0,8.5,4,120,2,S 
22-11-2023,25.4,33.3,30.9,67,0,6.7,2,80,1,E 
23-11-2023,23.8,33.8,30.9,69,0,0.7,3,140,1,S 
24-11-2023,24.4,33.8,29.7,74,0,2.7,2,235,1,C 
25-11-2023,25.4,30.6,25.8,91,8888,0.4,2,265,1,W 
26-11-2023,23.6,30.2,26.8,87,20.2,0,2,260,1,W 
27-11-2023,24,30.8,28.3,79,5,0.2,2,150,1,S 
28-11-2023,23.8,32.8,30,70,0.8,0,3,160,1,S 
29-11-2023,24,32.8,29,76,0,2.3,2,130,1,C 
30-11-2023,24.2,34.2,30.7,68,8888,2.3,4,240,2,SE
01-12-2023,23,30.4,28,76,3.3,5.8,2,160,1,SE
02-12-2023,24.6,32,29.8,74,0,0,3,160,2,W 
03-12-2023,24,31.2,29.2,76,8888,5.1,2,170,1,W 
04-12-2023,24.6,29.6,27,85,4,0.7,2,150,1,SE
05-12-2023,24.4,32.6,28.7,79,2.5,0,3,160,1,C 
06-12-2023,23.8,33.6,29.8,73,3,5.2,3,170,1,C 
07-12-2023,24,32.1,29.2,74,0,7.4,3,280,1,W 
08-12-2023,24.2,34.6,31,66,,2.9,2,170,1,W 
09-12-2023,24.8,31.8,28,82,0,5.8,3,290,1,S 
10-12-2023,24.6,33,29.2,76,28,0.4,3,300,1,S 
11-12-2023,24,33.4,29.8,74,0,1.3,2,175,1,W 
12-12-2023,24.6,33.6,29.8,71,2.5,5,3,165,2,S 
13-12-2023,24.4,34.8,30.8,64,0,6,3,185,1,S 
14-12-2023,24,34.2,31.4,65,0,9,3,130,2,SW
15-12-2023,24,35,31.4,64,0,9.6,3,170,1,S 
16-12-2023,24.2,35,31.3,64,,10.3,3,180,1,S 
17-12-2023,25.4,34.8,31.3,65,0,8,3,170,1,S 
18-12-2023,24.6,35,31.5,64,0,7,3,170,1,SW
19-12-2023,25,34,31.2,62,0,6.5,2,175,1,S 
20-12-2023,24.8,34.6,30.9,63,0,5.3,2,200,1,SW
